,Age,Gender,Country,Education Level,Role,Programming Experience,ML Experience,Company Size,Company Data Scientists,Yearly Compensation,Spent Money (5years),Primary Tool,# of Languages,# of Visual tools,# of ML frameworks,# of ML algorithms
10407,2,0,3,3.0,6.0,4.0,6.0,5.0,7.0,20.0,5.0,4.0,4,4,5,5
10409,8,0,1,3.0,10.0,2.0,3.0,4.0,5.0,17.0,4.0,1.0,6,1,1,3
10411,2,0,2,4.0,0.0,2.0,1.0,1.0,2.0,12.0,3.0,3.0,2,4,1,2
10415,2,0,0,3.0,4.0,3.0,2.0,4.0,2.0,7.0,1.0,0.0,4,3,3,2
10418,2,0,0,2.0,8.0,3.0,5.0,5.0,2.0,6.0,6.0,5.0,3,2,2,3
10419,4,1,0,4.0,0.0,5.0,2.0,4.0,3.0,10.0,1.0,0.0,2,1,1,1
10420,2,0,3,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,1,4,3,5
10422,9,0,3,4.0,11.0,3.0,1.0,1.0,2.0,7.0,3.0,3.0,3,1,2,2
10423,6,0,3,4.0,0.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,2,2,2,2
10424,1,0,5,2.0,7.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,1,1,2,1
10427,0,0,0,2.0,7.0,3.0,2.0,1.0,3.0,0.0,2.0,3.0,3,2,1,4
10428,1,0,0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,1,3,2,4
10429,2,0,5,3.0,6.0,3.0,4.0,3.0,3.0,6.0,2.0,0.0,3,2,3,3
10430,2,1,0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,3,3,1,2
10431,2,1,2,3.0,3.0,3.0,3.0,4.0,7.0,12.0,1.0,3.0,3,3,3,3
10434,6,0,2,2.0,3.0,6.0,1.0,4.0,4.0,12.0,4.0,2.0,1,2,2,2
10436,3,1,2,4.0,0.0,3.0,4.0,3.0,5.0,11.0,3.0,3.0,3,1,2,4
10437,5,0,0,3.0,0.0,0.0,6.0,5.0,1.0,9.0,4.0,0.0,0,0,0,0
10438,2,0,0,2.0,9.0,3.0,3.0,1.0,4.0,14.0,4.0,3.0,1,1,4,3
10440,4,1,3,4.0,7.0,4.0,6.0,2.0,3.0,20.0,2.0,3.0,2,3,4,5
10443,1,0,0,3.0,11.0,4.0,1.0,5.0,2.0,0.0,1.0,1.0,3,3,1,3
10447,2,0,0,2.0,3.0,3.0,1.0,5.0,7.0,0.0,2.0,3.0,3,2,2,5
10448,1,0,0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,5.0,1,2,1,2
10450,3,0,2,3.0,7.0,5.0,2.0,3.0,3.0,16.0,3.0,0.0,5,2,5,2
10451,1,0,1,3.0,5.0,1.0,1.0,2.0,6.0,5.0,3.0,2.0,1,2,4,4
10452,4,0,5,3.0,3.0,1.0,0.0,1.0,1.0,17.0,1.0,1.0,2,1,0,0
10453,4,0,0,2.0,9.0,0.0,6.0,2.0,1.0,10.0,1.0,0.0,0,0,0,0
10455,2,1,0,4.0,6.0,2.0,3.0,5.0,7.0,7.0,3.0,5.0,2,3,6,4
10456,5,0,3,5.0,9.0,4.0,6.0,1.0,4.0,21.0,6.0,0.0,2,5,2,3
10457,6,0,0,5.0,9.0,5.0,1.0,3.0,7.0,0.0,1.0,0.0,3,2,4,6
10459,2,0,0,3.0,3.0,3.0,2.0,4.0,4.0,10.0,1.0,1.0,2,3,1,3
10460,9,0,1,5.0,0.0,6.0,1.0,2.0,1.0,7.0,1.0,0.0,6,2,2,2
10462,7,0,3,4.0,3.0,3.0,3.0,1.0,2.0,17.0,4.0,3.0,2,3,3,2
10463,7,1,0,5.0,8.0,0.0,1.0,1.0,2.0,6.0,3.0,0.0,0,0,0,0
10467,3,0,0,3.0,4.0,4.0,2.0,5.0,7.0,9.0,1.0,3.0,2,3,4,3
10469,2,0,0,4.0,6.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,2,1,0,0
10470,9,1,3,2.0,0.0,6.0,0.0,1.0,2.0,7.0,1.0,3.0,3,3,0,0
10472,4,0,2,2.0,7.0,2.0,2.0,1.0,1.0,7.0,1.0,0.0,1,2,2,1
10473,5,0,0,4.0,11.0,4.0,4.0,2.0,3.0,6.0,5.0,3.0,3,2,1,3
10475,3,0,3,4.0,3.0,5.0,6.0,1.0,2.0,9.0,1.0,3.0,4,4,4,4
10477,3,0,0,4.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,2,3,2,4
10478,2,0,2,4.0,6.0,4.0,4.0,1.0,2.0,8.0,4.0,3.0,3,3,4,2
10480,3,0,2,3.0,0.0,4.0,6.0,4.0,7.0,6.0,5.0,3.0,1,2,6,7
10481,2,0,2,3.0,0.0,2.0,3.0,1.0,2.0,7.0,1.0,3.0,2,2,1,1
10483,3,0,2,4.0,6.0,2.0,3.0,2.0,3.0,8.0,1.0,5.0,1,1,2,4
10484,3,0,0,4.0,0.0,4.0,4.0,3.0,7.0,13.0,2.0,3.0,2,2,2,1
10486,1,0,0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,2,3,5,6
10490,5,0,5,1.0,0.0,6.0,7.0,3.0,3.0,16.0,1.0,5.0,5,1,1,2
10493,2,0,2,3.0,4.0,4.0,4.0,1.0,2.0,12.0,3.0,3.0,1,1,2,2
10494,4,0,1,2.0,5.0,5.0,1.0,1.0,2.0,8.0,4.0,0.0,2,1,1,1
10495,4,1,3,3.0,3.0,3.0,2.0,4.0,2.0,20.0,1.0,3.0,2,3,1,3
10496,1,0,0,2.0,3.0,3.0,3.0,1.0,2.0,24.0,1.0,5.0,6,6,7,7
10497,4,0,0,3.0,4.0,4.0,4.0,4.0,5.0,9.0,4.0,3.0,6,1,4,5
10500,0,0,5,4.0,6.0,6.0,1.0,1.0,1.0,24.0,6.0,0.0,1,1,1,1
10504,1,0,0,3.0,5.0,2.0,2.0,3.0,3.0,0.0,3.0,4.0,4,2,6,5
10505,0,1,3,2.0,7.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2,1,1,1
10506,2,0,3,3.0,5.0,2.0,1.0,2.0,2.0,12.0,1.0,0.0,3,2,1,1
10507,3,0,2,3.0,3.0,3.0,3.0,4.0,3.0,10.0,1.0,3.0,2,3,6,6
10509,5,0,4,1.0,0.0,2.0,1.0,4.0,1.0,17.0,5.0,0.0,1,3,2,3
10510,2,0,3,3.0,7.0,4.0,5.0,5.0,7.0,21.0,5.0,0.0,1,1,3,6
10511,4,0,3,4.0,6.0,5.0,6.0,3.0,5.0,9.0,3.0,3.0,3,4,5,5
10513,1,0,0,2.0,7.0,3.0,2.0,2.0,3.0,0.0,2.0,4.0,3,3,6,9
10514,3,1,3,3.0,0.0,0.0,2.0,3.0,2.0,8.0,3.0,0.0,0,0,0,0
10516,2,0,0,2.0,4.0,4.0,4.0,5.0,1.0,9.0,4.0,4.0,2,3,5,6
10519,0,1,0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1,1,1,1
10520,4,1,3,3.0,11.0,3.0,3.0,5.0,4.0,14.0,3.0,3.0,4,4,1,3
10521,3,0,5,1.0,4.0,5.0,2.0,4.0,3.0,12.0,5.0,3.0,3,2,2,3
10523,4,0,3,3.0,8.0,5.0,3.0,5.0,7.0,21.0,6.0,2.0,4,4,6,3
10526,4,0,1,2.0,9.0,4.0,1.0,2.0,1.0,9.0,2.0,3.0,4,2,1,2
10527,4,0,2,4.0,10.0,4.0,2.0,2.0,4.0,17.0,5.0,3.0,2,3,3,1
10533,2,0,2,3.0,11.0,2.0,2.0,1.0,2.0,11.0,1.0,3.0,7,2,1,9
10536,1,0,3,2.0,4.0,6.0,1.0,2.0,2.0,4.0,0.0,0.0,6,2,1,3
10537,4,0,2,3.0,5.0,3.0,0.0,4.0,2.0,2.0,1.0,0.0,3,1,0,0
10543,0,0,2,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,2,2,3,3
10544,1,0,0,2.0,5.0,2.0,1.0,5.0,7.0,4.0,6.0,0.0,3,2,1,3
10545,2,0,3,5.0,8.0,2.0,0.0,2.0,5.0,0.0,5.0,0.0,3,2,0,0
10546,4,0,2,3.0,3.0,3.0,2.0,5.0,7.0,12.0,1.0,1.0,1,2,3,2
10551,3,0,0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,4,3,3,1
10559,1,0,0,3.0,3.0,2.0,2.0,5.0,7.0,9.0,6.0,3.0,4,4,7,4
10561,0,0,0,2.0,5.0,2.0,1.0,2.0,4.0,0.0,1.0,3.0,1,3,1,2
10562,2,0,0,3.0,6.0,1.0,1.0,5.0,2.0,6.0,2.0,0.0,1,2,3,3
10563,1,0,0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,4.0,0.0,4,1,4,6
10565,2,0,0,3.0,8.0,0.0,1.0,2.0,1.0,7.0,2.0,2.0,0,0,0,0
10566,2,0,3,3.0,3.0,3.0,3.0,2.0,5.0,18.0,4.0,3.0,2,3,8,5
10568,5,0,5,2.0,5.0,4.0,0.0,5.0,7.0,11.0,1.0,3.0,2,2,0,0
10570,1,0,2,3.0,5.0,3.0,2.0,2.0,4.0,6.0,4.0,2.0,2,3,4,3
10571,4,0,5,5.0,8.0,5.0,1.0,4.0,2.0,12.0,4.0,0.0,3,1,1,1
10572,1,0,0,2.0,7.0,2.0,2.0,1.0,4.0,6.0,4.0,4.0,3,1,3,3
10576,5,1,3,2.0,0.0,0.0,6.0,3.0,1.0,15.0,1.0,0.0,0,0,0,0
10577,0,0,0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,3,1,1,4
10578,4,0,2,4.0,7.0,4.0,2.0,5.0,3.0,14.0,3.0,4.0,4,3,4,6
10580,1,1,2,2.0,5.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2,3,1,2
10582,2,0,0,2.0,4.0,3.0,0.0,5.0,7.0,7.0,1.0,0.0,1,1,0,0
10584,3,0,2,3.0,7.0,5.0,6.0,1.0,3.0,14.0,4.0,5.0,2,3,3,7
10585,5,0,3,5.0,3.0,4.0,1.0,3.0,2.0,20.0,5.0,0.0,4,2,2,2
10587,3,0,0,5.0,0.0,0.0,6.0,2.0,1.0,13.0,1.0,0.0,0,0,0,0
10588,9,0,3,1.0,0.0,5.0,0.0,5.0,1.0,18.0,2.0,3.0,2,2,0,0
10591,3,0,3,2.0,4.0,3.0,2.0,4.0,7.0,18.0,1.0,3.0,4,1,3,2
10592,7,1,3,2.0,9.0,5.0,1.0,3.0,5.0,15.0,4.0,0.0,4,1,1,1
10597,2,1,2,3.0,4.0,3.0,2.0,5.0,7.0,16.0,1.0,3.0,3,2,5,3
10598,3,0,0,4.0,3.0,4.0,5.0,5.0,7.0,10.0,4.0,3.0,3,6,8,3
10599,4,0,3,2.0,4.0,3.0,0.0,5.0,7.0,15.0,1.0,0.0,3,1,0,0
10601,1,0,0,3.0,7.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0,4,4,5,2
10604,2,0,1,2.0,3.0,4.0,1.0,1.0,4.0,0.0,2.0,3.0,2,3,3,3
10605,5,0,2,3.0,6.0,4.0,3.0,4.0,3.0,12.0,1.0,3.0,1,1,4,2
10606,4,0,3,2.0,4.0,5.0,1.0,4.0,7.0,17.0,2.0,0.0,3,1,1,1
10610,5,0,1,3.0,6.0,6.0,5.0,4.0,7.0,21.0,5.0,3.0,2,5,1,6
10616,2,0,2,3.0,3.0,3.0,2.0,5.0,7.0,12.0,2.0,3.0,8,4,6,6
10617,3,0,0,3.0,3.0,4.0,6.0,1.0,2.0,9.0,3.0,3.0,2,3,3,4
10618,3,0,4,3.0,5.0,4.0,1.0,3.0,3.0,14.0,3.0,3.0,2,3,1,2
10619,6,0,2,3.0,3.0,5.0,6.0,5.0,3.0,15.0,6.0,3.0,3,3,4,2
10620,2,0,1,2.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0
10621,2,0,0,3.0,3.0,2.0,1.0,1.0,2.0,7.0,2.0,3.0,2,3,4,4
10622,6,0,2,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1
10625,1,0,0,2.0,8.0,3.0,3.0,2.0,3.0,12.0,2.0,2.0,2,2,3,4
10626,2,0,0,3.0,8.0,3.0,3.0,4.0,7.0,0.0,1.0,2.0,2,2,3,4
10627,4,1,3,3.0,7.0,3.0,3.0,5.0,5.0,16.0,6.0,0.0,4,4,5,4
10629,2,1,0,3.0,3.0,5.0,3.0,4.0,3.0,0.0,5.0,0.0,5,4,2,4
10636,6,0,0,3.0,9.0,4.0,3.0,2.0,5.0,9.0,3.0,0.0,1,2,5,4
10637,8,0,0,3.0,0.0,4.0,5.0,1.0,2.0,18.0,1.0,3.0,4,4,2,2
10638,5,0,3,4.0,3.0,5.0,4.0,1.0,3.0,20.0,5.0,3.0,4,4,4,2
10639,3,0,0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,3,1,2,6
10642,5,0,0,3.0,3.0,3.0,4.0,4.0,7.0,8.0,4.0,3.0,4,4,4,4
10643,5,0,3,3.0,0.0,5.0,2.0,2.0,3.0,20.0,5.0,5.0,2,2,3,3
10644,2,0,3,3.0,0.0,4.0,1.0,2.0,2.0,1.0,4.0,5.0,1,4,1,1
10645,4,1,0,2.0,0.0,1.0,1.0,3.0,5.0,12.0,5.0,4.0,3,1,1,1
10646,3,1,0,3.0,8.0,1.0,0.0,4.0,7.0,8.0,1.0,0.0,2,2,0,0
10647,5,0,0,3.0,4.0,5.0,5.0,2.0,3.0,16.0,3.0,4.0,4,2,7,6
10649,3,0,2,2.0,7.0,3.0,3.0,4.0,5.0,16.0,3.0,3.0,2,3,4,3
10650,3,0,2,3.0,9.0,0.0,6.0,1.0,5.0,13.0,6.0,4.0,0,0,0,0
10653,2,0,2,3.0,5.0,3.0,1.0,4.0,3.0,10.0,1.0,2.0,2,2,1,4
10654,2,0,0,2.0,7.0,4.0,4.0,3.0,4.0,7.0,0.0,0.0,1,3,1,1
10655,4,0,0,2.0,5.0,4.0,4.0,5.0,7.0,2.0,4.0,0.0,1,1,1,4
10656,5,1,5,3.0,6.0,1.0,5.0,3.0,7.0,7.0,1.0,1.0,2,1,1,3
10658,0,0,0,3.0,3.0,3.0,1.0,2.0,7.0,13.0,1.0,0.0,1,3,3,3
10662,6,0,0,4.0,7.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1,3,6,6
10663,5,0,5,3.0,10.0,0.0,1.0,4.0,7.0,5.0,1.0,0.0,0,0,0,0
10665,6,1,2,2.0,5.0,3.0,0.0,4.0,7.0,12.0,1.0,2.0,1,2,0,0
10666,4,0,5,3.0,8.0,2.0,1.0,4.0,7.0,11.0,1.0,3.0,2,4,2,1
10667,4,0,0,2.0,5.0,3.0,2.0,5.0,2.0,8.0,4.0,2.0,2,3,1,1
10671,5,0,2,5.0,7.0,5.0,1.0,4.0,1.0,14.0,1.0,0.0,4,2,1,2
10673,6,0,3,3.0,3.0,3.0,4.0,3.0,3.0,15.0,5.0,3.0,3,6,5,5
10675,4,0,3,3.0,5.0,3.0,2.0,1.0,2.0,6.0,3.0,3.0,3,3,4,5
10677,1,0,0,4.0,4.0,4.0,1.0,2.0,5.0,0.0,0.0,0.0,4,1,4,3
10678,6,0,2,2.0,0.0,6.0,5.0,1.0,1.0,11.0,1.0,3.0,2,1,1,2
10679,2,0,1,3.0,6.0,2.0,2.0,3.0,5.0,5.0,2.0,3.0,2,2,1,1
10680,2,0,4,4.0,6.0,4.0,5.0,1.0,4.0,16.0,5.0,3.0,2,2,5,5
10682,4,1,3,3.0,6.0,5.0,3.0,4.0,4.0,18.0,1.0,3.0,2,2,1,4
10683,3,0,1,3.0,3.0,2.0,1.0,2.0,2.0,18.0,3.0,0.0,2,1,1,1
10684,5,0,3,3.0,9.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0,0,0,0
10685,1,0,0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1,3,3,5
10686,4,0,0,1.0,4.0,5.0,2.0,1.0,1.0,14.0,2.0,3.0,2,3,2,3
10687,1,0,0,2.0,3.0,3.0,4.0,5.0,7.0,10.0,5.0,3.0,4,3,3,6
10688,9,0,2,4.0,11.0,6.0,6.0,4.0,7.0,18.0,6.0,1.0,2,4,2,4
10690,8,0,0,3.0,11.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0,0,0,0
10691,3,0,0,1.0,0.0,5.0,1.0,3.0,1.0,11.0,1.0,0.0,4,1,2,3
10692,3,0,0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,6.0,0.0,6,2,6,4
10693,9,0,3,1.0,4.0,6.0,3.0,4.0,6.0,17.0,4.0,3.0,2,2,2,4
10694,1,0,5,3.0,7.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4,2,3,6
10695,5,1,3,5.0,5.0,5.0,1.0,4.0,7.0,1.0,4.0,0.0,3,2,3,4
10696,2,0,0,2.0,10.0,4.0,1.0,3.0,1.0,8.0,1.0,3.0,3,2,5,5
10697,0,1,0,2.0,4.0,3.0,2.0,3.0,3.0,0.0,1.0,3.0,7,4,3,3
10698,4,0,0,3.0,8.0,0.0,6.0,4.0,1.0,12.0,2.0,5.0,0,0,0,0
10699,3,0,0,4.0,3.0,4.0,5.0,2.0,3.0,1.0,3.0,0.0,4,3,5,4
10700,2,0,0,2.0,7.0,3.0,2.0,1.0,3.0,4.0,4.0,0.0,4,5,3,4
10701,3,0,1,3.0,0.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,2,1,3,2
10702,2,0,3,2.0,8.0,2.0,1.0,5.0,1.0,10.0,1.0,0.0,3,2,1,3
10704,5,0,3,2.0,0.0,2.0,1.0,3.0,1.0,15.0,1.0,0.0,3,2,1,3
10707,4,0,0,4.0,5.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0,0,0,0
10708,3,0,0,2.0,5.0,1.0,1.0,4.0,7.0,1.0,3.0,0.0,1,2,1,2
10709,3,1,2,3.0,7.0,4.0,4.0,1.0,3.0,15.0,4.0,4.0,3,1,2,6
10710,3,1,0,3.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,1,2,1,1
10711,1,0,0,2.0,9.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,2,5,6,5
10712,2,0,5,3.0,10.0,3.0,2.0,2.0,4.0,9.0,4.0,3.0,2,3,2,4
10714,2,0,0,3.0,7.0,4.0,2.0,3.0,4.0,1.0,4.0,0.0,4,1,5,8
10717,5,0,3,4.0,6.0,1.0,1.0,1.0,1.0,15.0,1.0,3.0,2,3,1,2
10719,2,0,0,3.0,8.0,0.0,1.0,4.0,4.0,7.0,3.0,0.0,0,0,0,0
10723,0,0,0,2.0,7.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,2,1,3,7
10725,5,0,5,0.0,3.0,6.0,1.0,4.0,3.0,9.0,6.0,4.0,6,1,1,1
10726,0,1,1,1.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,5,1,1,1
10727,2,0,0,2.0,7.0,3.0,3.0,5.0,7.0,6.0,1.0,0.0,2,2,1,1
10728,5,0,0,3.0,4.0,5.0,1.0,5.0,7.0,0.0,3.0,2.0,3,4,1,2
10729,3,0,3,4.0,6.0,3.0,1.0,5.0,4.0,19.0,3.0,1.0,2,2,3,3
10732,1,0,0,2.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,4,4,1,7
10735,2,0,3,3.0,3.0,4.0,4.0,4.0,7.0,20.0,6.0,4.0,3,3,4,3
10737,2,0,0,2.0,7.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,1,2,3,3
10738,1,1,2,3.0,10.0,4.0,1.0,5.0,7.0,15.0,0.0,0.0,1,2,3,2
10740,2,0,2,3.0,0.0,0.0,6.0,5.0,7.0,12.0,2.0,0.0,0,0,0,0
10742,5,0,1,2.0,5.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,1,2,1,1
10743,2,0,3,3.0,0.0,2.0,1.0,1.0,1.0,10.0,1.0,0.0,1,1,2,2
10746,4,0,3,3.0,8.0,4.0,0.0,5.0,7.0,18.0,1.0,0.0,2,1,0,0
10748,2,0,0,0.0,5.0,3.0,3.0,2.0,3.0,7.0,3.0,3.0,1,2,1,2
10750,2,0,0,3.0,4.0,3.0,2.0,5.0,7.0,9.0,5.0,3.0,3,4,5,3
10751,8,0,0,3.0,8.0,5.0,5.0,2.0,7.0,18.0,3.0,0.0,6,3,2,3
10752,1,0,2,3.0,3.0,3.0,3.0,1.0,2.0,0.0,4.0,3.0,1,2,1,1
10753,3,0,2,3.0,3.0,4.0,6.0,4.0,4.0,12.0,6.0,3.0,1,2,4,4
10755,4,0,2,3.0,3.0,4.0,6.0,5.0,7.0,15.0,5.0,3.0,4,3,2,1
10756,4,0,0,3.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,1,4,5,2
10760,6,0,5,4.0,7.0,2.0,5.0,4.0,4.0,0.0,3.0,0.0,2,2,3,6
10764,2,0,0,3.0,4.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,1,1,0,0
10765,8,0,3,3.0,9.0,6.0,3.0,5.0,7.0,18.0,1.0,5.0,5,4,3,2
10766,8,0,2,4.0,6.0,4.0,2.0,1.0,2.0,13.0,4.0,0.0,5,3,2,6
10769,5,0,2,3.0,3.0,3.0,2.0,1.0,2.0,12.0,4.0,3.0,3,4,4,4
10770,4,0,5,2.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,1,2,4,2
10771,4,0,0,4.0,6.0,4.0,1.0,1.0,1.0,6.0,1.0,0.0,5,1,1,1
10774,7,2,2,4.0,6.0,3.0,1.0,5.0,1.0,13.0,1.0,3.0,2,2,1,1
10775,1,0,5,3.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,3,1,3,3
10777,1,1,0,3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,3,1,5
10778,4,0,0,3.0,12.0,5.0,3.0,4.0,2.0,24.0,6.0,0.0,1,1,4,4
10780,9,0,2,5.0,6.0,6.0,8.0,2.0,1.0,11.0,1.0,3.0,4,1,1,3
10783,6,0,3,3.0,5.0,4.0,6.0,3.0,2.0,17.0,4.0,0.0,2,1,2,3
10784,9,0,2,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1,2,3,1
10786,3,0,5,3.0,9.0,3.0,1.0,2.0,1.0,11.0,1.0,0.0,2,2,4,2
10790,3,0,0,3.0,10.0,4.0,6.0,1.0,2.0,1.0,1.0,3.0,2,1,2,4
10791,9,0,3,5.0,6.0,0.0,1.0,2.0,2.0,18.0,4.0,3.0,0,0,0,0
10792,4,0,3,4.0,6.0,5.0,4.0,5.0,7.0,21.0,6.0,3.0,2,1,1,3
10793,1,0,0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,2,3,3
10795,1,1,0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,2,4,1,2
10802,7,0,3,5.0,4.0,6.0,2.0,1.0,2.0,19.0,4.0,4.0,4,2,5,4
10803,3,0,0,2.0,5.0,4.0,1.0,3.0,2.0,8.0,2.0,0.0,2,2,1,1
10804,4,1,0,2.0,3.0,3.0,4.0,1.0,3.0,9.0,4.0,3.0,2,3,2,2
10805,2,0,1,3.0,11.0,3.0,2.0,2.0,3.0,8.0,4.0,3.0,2,2,6,5
10807,5,0,2,4.0,7.0,6.0,7.0,5.0,7.0,19.0,5.0,4.0,2,3,3,5
10810,0,0,0,3.0,7.0,3.0,0.0,2.0,6.0,0.0,1.0,3.0,4,1,0,0
10811,4,0,0,3.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2,5,5,5
10812,9,0,2,3.0,6.0,3.0,3.0,1.0,3.0,20.0,5.0,0.0,1,2,5,4
10813,7,0,5,4.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,6,2,1,1
10814,5,0,3,5.0,5.0,4.0,3.0,5.0,7.0,18.0,4.0,0.0,3,1,3,1
10815,5,0,0,4.0,6.0,3.0,3.0,4.0,3.0,18.0,1.0,0.0,2,1,3,1
10816,1,0,5,2.0,3.0,2.0,2.0,1.0,1.0,7.0,2.0,0.0,1,2,8,6
10817,4,0,0,2.0,4.0,3.0,1.0,4.0,2.0,9.0,5.0,3.0,3,2,4,2
10818,2,0,2,3.0,7.0,4.0,2.0,5.0,3.0,12.0,6.0,0.0,6,2,6,7
10819,1,0,3,3.0,8.0,1.0,1.0,1.0,1.0,11.0,1.0,0.0,5,3,2,2
10820,2,0,0,5.0,9.0,2.0,1.0,5.0,7.0,4.0,2.0,0.0,2,2,3,1
10821,2,0,2,3.0,5.0,5.0,3.0,1.0,2.0,3.0,1.0,2.0,2,2,4,3
10822,4,0,5,4.0,6.0,4.0,5.0,1.0,4.0,20.0,6.0,3.0,6,4,3,7
10823,1,0,0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1,6,2,1
10826,6,0,2,3.0,4.0,6.0,4.0,1.0,2.0,14.0,3.0,0.0,4,3,7,7
10827,4,0,5,3.0,9.0,5.0,0.0,5.0,7.0,0.0,1.0,0.0,7,1,0,0
10828,3,0,0,1.0,10.0,5.0,3.0,2.0,2.0,14.0,6.0,3.0,5,2,5,4
10832,2,1,0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,1,1,2,1
10834,3,0,0,2.0,5.0,5.0,1.0,5.0,7.0,7.0,3.0,3.0,6,3,3,4
10835,3,0,5,3.0,7.0,3.0,2.0,4.0,3.0,7.0,4.0,3.0,3,4,4,3
10839,3,0,0,3.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3,2,1,2
10840,1,0,3,2.0,4.0,4.0,2.0,5.0,2.0,15.0,1.0,5.0,5,2,1,2
10841,3,0,0,2.0,4.0,4.0,0.0,5.0,7.0,11.0,2.0,3.0,2,3,0,0
10843,1,0,5,3.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,5.0,2,2,5,4
10844,6,0,2,3.0,9.0,6.0,2.0,4.0,5.0,14.0,3.0,3.0,3,1,1,3
10845,4,0,4,3.0,4.0,5.0,1.0,1.0,1.0,11.0,1.0,2.0,3,2,3,1
10846,2,1,0,2.0,4.0,3.0,1.0,5.0,7.0,8.0,3.0,0.0,3,2,1,4
10847,2,0,5,2.0,9.0,3.0,3.0,1.0,2.0,12.0,4.0,0.0,3,2,1,1
10848,1,0,0,3.0,8.0,4.0,1.0,5.0,7.0,6.0,5.0,0.0,3,1,2,2
10849,2,0,0,2.0,3.0,3.0,2.0,5.0,7.0,6.0,3.0,2.0,1,4,2,5
10850,5,0,3,3.0,3.0,5.0,6.0,4.0,2.0,19.0,3.0,3.0,4,3,3,3
10851,1,1,0,2.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,2.0,4,1,1,2
10852,2,0,4,2.0,3.0,3.0,5.0,5.0,7.0,20.0,6.0,3.0,2,5,4,2
10856,1,0,0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2,2,2,2
10857,3,0,3,3.0,0.0,2.0,1.0,4.0,2.0,20.0,2.0,5.0,2,1,2,4
10858,6,0,0,4.0,0.0,5.0,1.0,3.0,1.0,4.0,1.0,3.0,5,1,2,1
10859,1,0,0,3.0,7.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2,1,4,3
10860,4,0,2,3.0,3.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,2,2,2,3
10861,2,0,5,3.0,7.0,2.0,2.0,4.0,3.0,11.0,3.0,0.0,4,1,6,3
